match_datetime,duration_sec,winning_team,player_name,team,position,net_worth,kills,deaths,assists
2025-06-08 21:57,2059,dire,alister,dire,5,12090,2,10,27
2025-06-08 21:57,2059,dire,mugiwara,dire,3,19506,7,4,18
2025-06-08 22:59,2421,radiant,starlight,radiant,3,20798,12,7,22
2025-06-08 22:59,2421,radiant,katokan,radiant,2,21105,9,3,32
2025-06-08 22:59,2421,radiant,imba,radiant,4,12877,7,7,20
2025-06-08 22:59,2421,radiant,bnc,radiant,1,34376,17,2,12
2025-06-08 22:59,2421,radiant,palec,radiant,5,13259,4,8,18
2025-06-08 22:59,2421,radiant,kebab,dire,4,7684,3,13,12
2025-06-08 22:59,2421,radiant,de,dire,3,13223,8,12,8
2025-06-08 22:59,2421,radiant,mugiwara,dire,2,14578,5,11,10
2025-06-08 22:59,2421,radiant,alister,dire,5,8908,3,10,8
2025-06-08 22:59,2421,radiant,gantz,dire,1,19815,8,5,7
2025-06-09 02:34,2283,radiant,imba,radiant,2,22604,10,1,10
2025-06-09 02:34,2283,radiant,katokan,radiant,3,15298,4,6,18
2025-06-09 02:34,2283,radiant,mugiwara,radiant,4,12611,5,4,23
2025-06-09 02:34,2283,radiant,alister,radiant,5,11123,4,4,19
2025-06-09 02:34,2283,radiant,gantz,radiant,1,23300,9,1,14
2025-06-09 02:34,2283,radiant,starlight,dire,3,17965,6,6,6
2025-06-09 02:34,2283,radiant,bnc,dire,1,20333,4,6,2
2025-06-09 02:34,2283,radiant,fishscale,dire,2,16727,5,5,5
2025-06-09 02:34,2283,radiant,palec,dire,5,9485,0,7,10
2025-06-09 02:34,2283,radiant,de,dire,4,7784,0,9,7
2025-06-15 22:58,3218,radiant,bnc,radiant,3,25078,12,6,17
2025-06-15 22:58,3218,radiant,imba,radiant,4,16446,5,9,24
2025-06-15 22:58,3218,radiant,albert,radiant,1,34181,10,6,16
2025-06-15 22:58,3218,radiant,tj4k,radiant,2,35448,14,5,21
2025-06-15 22:58,3218,radiant,katokan,radiant,5,16593,9,12,20
2025-06-15 22:58,3218,radiant,smile,dire,2,30540,11,7,18
2025-06-15 22:58,3218,radiant,mugiwara,dire,3,17063,5,12,17
2025-06-15 22:58,3218,radiant,de,dire,4,17076,5,9,22
2025-06-15 22:58,3218,radiant,aizlkel,dire,5,13675,1,18,24
2025-06-15 22:58,3218,radiant,gantz,dire,1,32218,15,7,9
2025-06-15 23:54,1673,dire,gantz,radiant,1,11999,8,5,3
2025-06-15 23:54,1673,dire,imba,radiant,2,11574,2,5,3
2025-06-15 23:54,1673,dire,doge,radiant,3,5338,1,13,2
2025-06-15 23:54,1673,dire,aizlkel,radiant,5,4542,2,18,4
2025-06-15 23:54,1673,dire,de,radiant,4,5348,2,9,4
2025-06-15 23:54,1673,dire,tj4k,dire,2,16521,16,2,10
2025-06-15 23:54,1673,dire,bnc,dire,1,21386,11,1,8
2025-06-15 23:54,1673,dire,albert,dire,3,16724,12,2,19
2025-06-15 23:54,1673,dire,mugiwara,dire,4,8272,7,7,19
2025-06-15 23:54,1673,dire,pizza,dire,5,8383,4,3,22
2025-06-29 22:16,2676,radiant,gantz,radiant,1,38105,25,2,8
2025-06-29 22:16,2676,radiant,poopy,radiant,2,20335,5,4,26
2025-06-29 22:16,2676,radiant,bars,radiant,3,21326,8,5,15
2025-06-29 22:16,2676,radiant,farmila,radiant,4,13799,4,6,21
2025-06-29 22:16,2676,radiant,poexali,radiant,5,16967,1,4,36
2025-06-29 22:16,2676,radiant,pizza,dire,5,9433,2,10,15
2025-06-29 22:16,2676,radiant,imba,dire,1,23414,5,3,9
2025-06-29 22:16,2676,radiant,yobaslav,dire,2,18373,4,8,7
2025-06-29 22:16,2676,radiant,mordochka,dire,4,8196,3,13,9
2025-06-29 22:16,2676,radiant,toyota,dire,3,15391,4,10,11
2025-06-29 23:12,1837,radiant,pizza,radiant,4,11586,8,3,23
2025-06-29 23:12,1837,radiant,farmila,radiant,5,8149,3,8,26
2025-06-29 23:12,1837,radiant,de,radiant,3,16479,6,4,26
2025-06-29 23:12,1837,radiant,imba,radiant,2,19104,4,2,22
2025-06-29 23:12,1837,radiant,gantz,radiant,1,22596,23,1,9
2025-06-29 23:12,1837,radiant,poopy,dire,2,11209,7,5,6
2025-06-29 23:12,1837,radiant,bars,dire,1,9380,1,9,14
2025-06-29 23:12,1837,radiant,poexali,dire,5,6265,2,17,11
2025-06-29 23:12,1837,radiant,mordochka,dire,3,8270,2,9,7
2025-06-29 23:12,1837,radiant,toyota,dire,4,7905,5,6,3
2025-07-05 22:08,2095,radiant,starlight,radiant,1,26982,16,3,21
2025-07-05 22:08,2095,radiant,imba,radiant,2,23085,17,2,14
2025-07-05 22:08,2095,radiant,poopy,radiant,5,11245,1,4,22
2025-07-05 22:08,2095,radiant,de,radiant,3,17015,10,9,18
2025-07-05 22:08,2095,radiant,heart,radiant,4,15023,8,7,32
2025-07-05 22:08,2095,radiant,pizza,dire,4,9679,2,6,14
2025-07-05 22:08,2095,radiant,tj4k,dire,2,14796,5,6,4
2025-07-05 22:08,2095,radiant,mugiwara,dire,3,12572,7,17,10
2025-07-05 22:08,2095,radiant,aizlkel,dire,5,6944,2,15,10
2025-07-05 22:08,2095,radiant,gantz,dire,1,16574,9,8,6
2025-07-05 23:08,2425,dire,fishscale,radiant,3,14275,8,12,13
2025-07-05 23:08,2425,dire,bnc,radiant,1,20659,8,10,13
2025-07-05 23:08,2425,dire,imba,radiant,2,18225,13,9,18
2025-07-05 23:08,2425,dire,pizza,radiant,4,10960,3,9,21
2025-07-05 23:08,2425,dire,poopy,radiant,5,10435,3,15,19
2025-07-05 23:08,2425,dire,albert,dire,2,26369,27,6,15
2025-07-05 23:08,2425,dire,aizlkel,dire,5,11948,6,11,26
2025-07-05 23:08,2425,dire,de,dire,3,18622,3,8,32
2025-07-05 23:08,2425,dire,gantz,dire,1,29607,17,4,20
2025-07-05 23:08,2425,dire,mugiwara,dire,4,14619,2,6,33
2025-07-06 23:47,2055,radiant,starlight,radiant,2,19580,10,6,9
2025-07-06 23:47,2055,radiant,gantz,radiant,1,27320,18,2,7
2025-07-06 23:47,2055,radiant,suflyoha,radiant,3,14098,3,5,16
2025-07-06 23:47,2055,radiant,imba,radiant,4,13479,6,6,18
2025-07-06 23:47,2055,radiant,heart,radiant,5,8373,1,6,18
2025-07-06 23:47,2055,radiant,yak,dire,1,14903,2,7,9
2025-07-06 23:47,2055,radiant,katokan,dire,3,13245,6,8,10
2025-07-06 23:47,2055,radiant,de,dire,4,7435,2,9,12
2025-07-06 23:47,2055,radiant,mugiwara,dire,2,11373,4,5,12
2025-07-06 23:47,2055,radiant,microsha,dire,5,8775,11,9,8
2025-07-06 23:59,3504,dire,katokan,radiant,3,23573,11,11,17
2025-07-06 23:59,3504,dire,microsha,radiant,4,11178,6,15,29
2025-07-06 23:59,3504,dire,mugiwara,radiant,2,28446,14,8,28
2025-07-06 23:59,3504,dire,heart,radiant,5,26689,7,11,26
2025-07-06 23:59,3504,dire,gantz,radiant,1,29384,14,10,20
2025-07-06 23:59,3504,dire,imba,dire,1,40605,19,5,16
2025-07-06 23:59,3504,dire,yak,dire,2,45875,20,9,23
2025-07-06 23:59,3504,dire,suflyoha,dire,3,22700,8,11,20
2025-07-06 23:59,3504,dire,de,dire,4,18411,6,11,32
2025-07-06 23:59,3504,dire,aizlkel,dire,5,15610,1,17,19
2025-07-09 21:02,1548,dire,starlight,radiant,3,8372,2,8,4
2025-07-09 21:02,1548,dire,aizlkel,radiant,5,3429,1,13,6
2025-07-09 21:02,1548,dire,imba,radiant,1,10762,1,4,4
2025-07-09 21:02,1548,dire,albert,radiant,2,8237,7,6,4
2025-07-09 21:02,1548,dire,de,radiant,4,3292,1,9,4
2025-07-09 21:02,1548,dire,fishscale,dire,5,9752,5,6,22
2025-07-09 21:02,1548,dire,bnc,dire,2,19772,16,1,13
2025-07-09 21:02,1548,dire,katokan,dire,3,9998,3,1,14
2025-07-09 21:02,1548,dire,mugiwara,dire,4,8871,6,3,18
2025-07-09 21:02,1548,dire,gantz,dire,1,14971,7,1,16
2025-07-09 22:23,2178,radiant,starlight,radiant,2,24790,13,2,5
2025-07-09 22:23,2178,radiant,gantz,radiant,1,25682,6,2,7
2025-07-09 22:23,2178,radiant,mugiwara,radiant,4,13225,8,7,19
2025-07-09 22:23,2178,radiant,bnc,radiant,3,20628,7,6,15
2025-07-09 22:23,2178,radiant,imba,radiant,5,17648,4,4,25
2025-07-09 22:23,2178,radiant,fishscale,dire,1,18132,6,5,9
2025-07-09 22:23,2178,radiant,albert,dire,4,8253,4,7,12
2025-07-09 22:23,2178,radiant,poopy,dire,2,13582,4,10,4
2025-07-09 22:23,2178,radiant,katokan,dire,3,11990,6,8,7
2025-07-09 22:23,2178,radiant,de,dire,5,6515,1,8,11
2025-07-09 23:25,2041,radiant,katokan,radiant,3,17536,11,6,21
2025-07-09 23:25,2041,radiant,jumays,radiant,5,9262,6,9,30
2025-07-09 23:25,2041,radiant,mugiwara,radiant,4,10647,3,7,30
2025-07-09 23:25,2041,radiant,albert,radiant,2,26193,27,1,6
2025-07-09 23:25,2041,radiant,fishscale,radiant,1,19917,9,2,15
2025-07-09 23:25,2041,radiant,bnc,dire,3,12791,8,11,10
2025-07-09 23:25,2041,radiant,poopy,dire,2,8669,2,13,6
2025-07-09 23:25,2041,radiant,de,dire,4,6249,5,14,15
2025-07-09 23:25,2041,radiant,imba,dire,5,8569,3,10,14
2025-07-09 23:25,2041,radiant,gantz,dire,1,15691,5,8,9
2025-07-11 22:48,2680,radiant,imba,radiant,2,27411,12,5,15
2025-07-11 22:48,2680,radiant,de,radiant,5,14651,4,5,29
2025-07-11 22:48,2680,radiant,gantz,radiant,1,30974,22,2,6
2025-07-11 22:48,2680,radiant,aizlkel,radiant,4,11617,2,14,16
2025-07-11 22:48,2680,radiant,mugiwara,radiant,3,15256,2,10,19
2025-07-11 22:48,2680,radiant,katokan,dire,3,18514,8,10,10
2025-07-11 22:48,2680,radiant,smile,dire,1,28578,15,3,12
2025-07-11 22:48,2680,radiant,yak,dire,2,14061,8,14,14
2025-07-11 22:48,2680,radiant,palec,dire,4,9842,0,8,10
2025-07-11 22:48,2680,radiant,jumays,dire,5,9434,3,8,18
2025-07-11 23:16,1155,radiant,smile,radiant,1,9808,6,2,10
2025-07-11 23:16,1155,radiant,mugiwara,radiant,4,4376,0,2,18
2025-07-11 23:16,1155,radiant,katokan,radiant,3,9208,7,0,10
2025-07-11 23:16,1155,radiant,jumays,radiant,5,4596,3,3,14
2025-07-11 23:16,1155,radiant,imba,radiant,2,9658,11,1,6
2025-07-11 23:16,1155,radiant,aizlkel,dire,4,4247,1,6,3
2025-07-11 23:16,1155,radiant,kebab,dire,5,3254,1,7,0
2025-07-11 23:16,1155,radiant,de,dire,3,6731,5,4,1
2025-07-11 23:16,1155,radiant,yak,dire,2,6264,1,6,2
2025-07-11 23:16,1155,radiant,gantz,dire,1,6261,0,5,2
2025-07-12 00:10,2117,radiant,jumays,radiant,5,9777,2,11,24
2025-07-12 00:10,2117,radiant,katokan,radiant,3,13465,3,5,16
2025-07-12 00:10,2117,radiant,fishscale,radiant,2,24205,10,3,13
2025-07-12 00:10,2117,radiant,smile,radiant,1,25844,11,5,5
2025-07-12 00:10,2117,radiant,mugiwara,radiant,4,9276,2,8,18
2025-07-12 00:10,2117,radiant,kebab,dire,5,9851,10,3,7
2025-07-12 00:10,2117,radiant,aizlkel,dire,4,6933,3,11,13
2025-07-12 00:10,2117,radiant,de,dire,3,14287,10,9,16
2025-07-12 00:10,2117,radiant,imba,dire,2,16738,3,3,14
2025-07-12 00:10,2117,radiant,gantz,dire,1,20513,6,4,12
2025-07-12 01:29,2084,radiant,imba,radiant,3,22986,22,0,11
2025-07-12 01:29,2084,radiant,aizlkel,radiant,4,8831,1,10,28
2025-07-12 01:29,2084,radiant,gantz,radiant,1,21603,15,2,18
2025-07-12 01:29,2084,radiant,mugiwara,radiant,2,14267,7,4,29
2025-07-12 01:29,2084,radiant,de,radiant,5,9655,6,5,37
2025-07-12 01:29,2084,radiant,katokan,dire,3,9469,3,17,5
2025-07-12 01:29,2084,radiant,smile,dire,1,18108,10,5,5
2025-07-12 01:29,2084,radiant,fishscale,dire,2,14059,3,3,11
2025-07-12 01:29,2084,radiant,jumays,dire,5,7437,3,10,9
2025-07-12 01:29,2084,radiant,kebab,dire,4,3891,0,14,6
2025-07-13 21:48,1865,radiant,starlight,radiant,2,17247,10,6,12
2025-07-13 21:48,1865,radiant,pizza,radiant,5,9190,7,3,15
2025-07-13 21:48,1865,radiant,imba,radiant,4,10067,5,4,19
2025-07-13 21:48,1865,radiant,fishscale,radiant,3,15521,3,3,18
2025-07-13 21:48,1865,radiant,gantz,radiant,1,21147,5,1,11
2025-07-13 21:48,1865,radiant,smile,dire,2,14951,4,4,8
2025-07-13 21:48,1865,radiant,bnc,dire,1,17480,7,4,7
2025-07-13 21:48,1865,radiant,aizlkel,dire,3,8215,2,9,2
2025-07-13 21:48,1865,radiant,jumays,dire,5,7566,1,6,3
2025-07-13 21:48,1865,radiant,palec,dire,4,6735,2,8,11
2025-07-13 22:44,2123,radiant,smile,radiant,2,19090,6,4,9
2025-07-13 22:44,2123,radiant,bnc,radiant,1,27531,9,1,12
2025-07-13 22:44,2123,radiant,jumays,radiant,5,11736,7,4,19
2025-07-13 22:44,2123,radiant,imba,radiant,3,20212,9,1,15
2025-07-13 22:44,2123,radiant,palec,radiant,4,15978,2,4,17
2025-07-13 22:44,2123,radiant,katokan,dire,3,14055,3,7,5
2025-07-13 22:44,2123,radiant,pizza,dire,5,7185,0,9,3
2025-07-13 22:44,2123,radiant,aizlkel,dire,4,8063,1,11,12
2025-07-13 22:44,2123,radiant,fishscale,dire,2,16720,1,1,6
2025-07-13 22:44,2123,radiant,gantz,dire,1,21438,9,5,4
2025-07-13 23:52,2754,radiant,pizza,radiant,5,10642,4,3,22
2025-07-13 23:52,2754,radiant,jumays,radiant,3,21103,4,5,25
2025-07-13 23:52,2754,radiant,katokan,radiant,4,15323,3,7,26
2025-07-13 23:52,2754,radiant,fishscale,radiant,1,34247,9,0,8
2025-07-13 23:52,2754,radiant,gantz,radiant,2,32969,28,1,15
2025-07-13 23:52,2754,radiant,palec,dire,5,7121,1,9,4
2025-07-13 23:52,2754,radiant,smile,dire,1,24508,3,6,7
2025-07-13 23:52,2754,radiant,imba,dire,3,16879,3,8,7
2025-07-13 23:52,2754,radiant,aizlkel,dire,4,7795,2,16,8
2025-07-13 23:52,2754,radiant,mugiwara,dire,2,17083,7,10,4
2025-07-14 21:55,2610,radiant,pizza,radiant,5,11363,2,7,20
2025-07-14 21:55,2610,radiant,bnc,radiant,1,28164,13,4,12
2025-07-14 21:55,2610,radiant,yak,radiant,2,22059,15,8,14
2025-07-14 21:55,2610,radiant,imba,radiant,3,29961,4,2,9
2025-07-14 21:55,2610,radiant,jumays,radiant,4,13604,5,5,23
2025-07-14 21:55,2610,radiant,palec,dire,5,8083,3,12,10
2025-07-14 21:55,2610,radiant,fishscale,dire,2,27825,10,6,6
2025-07-14 21:55,2610,radiant,mugiwara,dire,4,11513,3,6,14
2025-07-14 21:55,2610,radiant,de,dire,3,13625,4,11,6
2025-07-14 21:55,2610,radiant,gantz,dire,1,23870,6,4,12
2025-07-14 23:20,3567,radiant,pizza,radiant,5,22053,7,13,31
2025-07-14 23:20,3567,radiant,jumays,radiant,3,31144,5,12,40
2025-07-14 23:20,3567,radiant,yak,radiant,4,26843,12,19,28
2025-07-14 23:20,3567,radiant,fishscale,radiant,2,35227,23,6,20
2025-07-14 23:20,3567,radiant,gantz,radiant,1,30577,10,11,20
2025-07-14 23:20,3567,radiant,palec,dire,5,12101,3,14,34
2025-07-14 23:20,3567,radiant,starlight,dire,3,22815,9,13,25
2025-07-14 23:20,3567,radiant,imba,dire,1,24449,19,11,13
2025-07-14 23:20,3567,radiant,mugiwara,dire,2,36815,16,6,21
2025-07-14 23:20,3567,radiant,de,dire,4,13947,13,14,24
2025-07-18 23:22,1341,radiant,gantz,radiant,1,13519,6,2,2
2025-07-18 23:22,1341,radiant,mugiwara,radiant,2,11439,8,2,13
2025-07-18 23:22,1341,radiant,imba,radiant,3,11563,2,0,16
2025-07-18 23:22,1341,radiant,jumays,radiant,4,7815,11,1,14
2025-07-18 23:22,1341,radiant,aizlkel,radiant,5,5955,2,2,14
2025-07-18 23:22,1341,radiant,katokan,dire,1,8245,0,2,0
2025-07-18 23:22,1341,radiant,yak,dire,2,5802,5,9,2
2025-07-18 23:22,1341,radiant,de,dire,3,6611,0,7,3
2025-07-18 23:22,1341,radiant,palec,dire,5,3687,0,5,3
2025-07-18 23:22,1341,radiant,poopy,dire,4,4327,1,6,4
2025-07-20 22:20,2219,radiant,starlight,radiant,2,25785,16,5,11
2025-07-20 22:20,2219,radiant,toyota,radiant,3,18875,5,8,23
2025-07-20 22:20,2219,radiant,katokan,radiant,4,13010,4,7,23
2025-07-20 22:20,2219,radiant,de,radiant,5,11553,6,5,27
2025-07-20 22:20,2219,radiant,gantz,radiant,1,28843,12,1,20
2025-07-20 22:20,2219,radiant,smile,dire,2,13798,4,9,5
2025-07-20 22:20,2219,radiant,bnc,dire,1,20976,7,10,14
2025-07-20 22:20,2219,radiant,yak,dire,3,14820,4,10,13
2025-07-20 22:20,2219,radiant,funarik,dire,4,10245,4,8,6
2025-07-20 22:20,2219,radiant,jumays,dire,5,11624,7,6,10
2025-07-20 23:26,2045,radiant,yak,radiant,1,16883,10,9,13
2025-07-20 23:26,2045,radiant,bnc,radiant,2,23304,12,5,14
2025-07-20 23:26,2045,radiant,de,radiant,5,9025,8,8,19
2025-07-20 23:26,2045,radiant,toyota,radiant,3,15339,10,3,16
2025-07-20 23:26,2045,radiant,funarik,radiant,4,10607,3,8,15
2025-07-20 23:26,2045,radiant,fishscale,dire,2,15157,8,7,15
2025-07-20 23:26,2045,radiant,imba,dire,3,16886,6,7,15
2025-07-20 23:26,2045,radiant,mugiwara,dire,4,8057,5,10,12
2025-07-20 23:26,2045,radiant,jumays,dire,5,6426,1,13,16
2025-07-20 23:26,2045,radiant,gantz,dire,1,18415,10,6,6
2025-07-21 00:50,2204,radiant,starlight,radiant,5,17009,6,1,27
2025-07-21 00:50,2204,radiant,bnc,radiant,1,27675,11,2,17
2025-07-21 00:50,2204,radiant,toyota,radiant,3,17043,5,3,23
2025-07-21 00:50,2204,radiant,fishscale,radiant,2,24308,15,3,16
2025-07-21 00:50,2204,radiant,mugiwara,radiant,4,11374,5,7,18
2025-07-21 00:50,2204,radiant,imba,dire,2,18605,6,6,6
2025-07-21 00:50,2204,radiant,katokan,dire,5,8499,0,12,8
2025-07-21 00:50,2204,radiant,de,dire,4,5028,1,10,12
2025-07-21 00:50,2204,radiant,funarik,dire,3,14082,3,7,5
2025-07-21 00:50,2204,radiant,gantz,dire,1,17444,4,7,6
2025-07-26 00:04,2710,dire,fishscale,radiant,2,22998,10,5,7
2025-07-26 00:04,2710,dire,microsha,radiant,4,9807,4,13,14
2025-07-26 00:04,2710,dire,suflyoha,radiant,3,17616,8,11,10
2025-07-26 00:04,2710,dire,bars,radiant,5,11458,3,6,14
2025-07-26 00:04,2710,dire,poexali,radiant,1,18907,2,11,10
2025-07-26 00:04,2710,dire,poopy,dire,4,18096,2,5,27
2025-07-26 00:04,2710,dire,de,dire,3,25257,15,7,18
2025-07-26 00:04,2710,dire,gantz,dire,1,32864,12,3,27
2025-07-26 00:04,2710,dire,imba,dire,2,26544,12,3,24
2025-07-26 00:04,2710,dire,heart,dire,5,17281,4,10,29
2025-07-26 01:04,2744,dire,starlight,radiant,1,23131,2,6,10
2025-07-26 01:04,2744,dire,imba,radiant,2,20137,13,8,13
2025-07-26 01:04,2744,dire,poopy,radiant,5,8642,3,13,17
2025-07-26 01:04,2744,dire,poexali,radiant,4,12242,6,12,13
2025-07-26 01:04,2744,dire,de,radiant,3,14435,4,11,18
2025-07-26 01:04,2744,dire,bars,dire,3,20501,3,6,26
2025-07-26 01:04,2744,dire,microsha,dire,4,16093,5,5,25
2025-07-26 01:04,2744,dire,heart,dire,5,14512,4,9,28
2025-07-26 01:04,2744,dire,fishscale,dire,2,29543,13,4,19
2025-07-26 01:04,2744,dire,gantz,dire,1,38155,25,4,13
2025-07-26 02:04,889,radiant,fishscale,radiant,1,8447,5,0,2
2025-07-26 02:04,889,radiant,microsha,radiant,3,6429,4,0,4
2025-07-26 02:04,889,radiant,heart,radiant,5,3739,6,1,8
2025-07-26 02:04,889,radiant,poexali,radiant,4,3479,2,3,8
2025-07-26 02:04,889,radiant,gantz,radiant,2,7017,4,0,7
2025-07-26 02:04,889,radiant,starlight,dire,1,4111,2,5,1
2025-07-26 02:04,889,radiant,imba,dire,4,1934,0,7,1
2025-07-26 02:04,889,radiant,bars,dire,3,4635,1,3,0
2025-07-26 02:04,889,radiant,de,dire,5,2472,0,3,4
2025-07-26 02:04,889,radiant,mugiwara,dire,2,4773,1,3,2
2025-07-26 03:04,2133,dire,kebab,radiant,5,8009,2,8,10
2025-07-26 03:04,2133,dire,bars,radiant,1,16261,13,8,4
2025-07-26 03:04,2133,dire,gantz,radiant,2,13067,2,8,11
2025-07-26 03:04,2133,dire,heart,radiant,4,8107,2,10,18
2025-07-26 03:04,2133,dire,de,radiant,3,9711,1,11,11
2025-07-26 03:04,2133,dire,poexali,dire,4,10108,4,9,24
2025-07-26 03:04,2133,dire,mugiwara,dire,5,12687,7,7,25
2025-07-26 03:04,2133,dire,microsha,dire,3,14998,5,4,26
2025-07-26 03:04,2133,dire,imba,dire,2,26945,14,1,17
2025-07-26 03:04,2133,dire,fishscale,dire,1,21205,14,1,21
2025-08-10 22:43,1708,radiant,pizza,radiant,5,7730,6,2,20
2025-08-10 22:43,1708,radiant,fishscale,radiant,1,25040,7,2,10
2025-08-10 22:43,1708,radiant,katokan,radiant,3,14273,6,2,24
2025-08-10 22:43,1708,radiant,palec,radiant,4,7976,3,5,26
2025-08-10 22:43,1708,radiant,tj4k,radiant,2,15698,14,2,10
2025-08-10 22:43,1708,radiant,gantz,dire,2,12445,6,7,2
2025-08-10 22:43,1708,radiant,de,dire,1,11086,4,8,2
2025-08-10 22:43,1708,radiant,farmila,dire,4,4396,0,7,5
2025-08-10 22:43,1708,radiant,bars,dire,3,10777,3,6,5
2025-08-10 22:43,1708,radiant,aizlkel,dire,5,4877,0,9,8
2025-08-10 23:49,2790,radiant,farmila,radiant,5,14789,8,9,17
2025-08-10 23:49,2790,radiant,aizlkel,radiant,3,19977,4,10,22
2025-08-10 23:49,2790,radiant,tj4k,radiant,2,25155,6,7,13
2025-08-10 23:49,2790,radiant,fishscale,radiant,1,37684,21,2,15
2025-08-10 23:49,2790,radiant,palec,radiant,4,16045,1,4,28
2025-08-10 23:49,2790,radiant,imba,dire,1,25823,16,5,9
2025-08-10 23:49,2790,radiant,gantz,dire,2,16816,4,8,16
2025-08-10 23:49,2790,radiant,pizza,dire,5,8483,2,12,17
2025-08-10 23:49,2790,radiant,bars,dire,4,14250,4,8,16
2025-08-10 23:49,2790,radiant,de,dire,3,16949,5,7,14
2025-09-12 23:23,1375,radiant,jumays,radiant,4,6098,4,1,11
2025-09-12 23:23,1375,radiant,toyota,radiant,5,6625,5,1,13
2025-09-12 23:23,1375,radiant,fishscale,radiant,1,12869,8,0,8
2025-09-12 23:23,1375,radiant,farmila,radiant,2,9950,3,1,12
2025-09-12 23:23,1375,radiant,painfeller,radiant,3,9564,5,3,6
2025-09-12 23:23,1375,radiant,kebab,dire,5,1578,0,7,2
2025-09-12 23:23,1375,radiant,poopy,dire,2,7853,0,4,2
2025-09-12 23:23,1375,radiant,gantz,dire,1,7802,1,4,2
2025-09-12 23:23,1375,radiant,de,dire,3,8358,4,4,0
2025-09-12 23:23,1375,radiant,pizza,dire,4,3563,0,6,4
2025-09-13 00:29,2550,dire,palec,radiant,5,8675,3,8,7
2025-09-13 00:29,2550,dire,de,radiant,4,10108,4,4,12
2025-09-13 00:29,2550,dire,katokan,radiant,2,19117,4,6,10
2025-09-13 00:29,2550,dire,gantz,radiant,1,19817,5,8,8
2025-09-13 00:29,2550,dire,farmila,radiant,3,11680,2,5,3
2025-09-13 00:29,2550,dire,bars,dire,3,22309,10,6,7
2025-09-13 00:29,2550,dire,painfeller,dire,4,12906,5,7,21
2025-09-13 00:29,2550,dire,fishscale,dire,2,24299,2,2,16
2025-09-13 00:29,2550,dire,jumays,dire,1,26924,9,0,14
2025-09-13 00:29,2550,dire,pizza,dire,5,12504,5,4,18
2025-09-13 02:04,4052,radiant,bnc,radiant,2,44006,18,2,21
2025-09-13 02:04,4052,radiant,palec,radiant,5,16816,3,9,26
2025-09-13 02:04,4052,radiant,yak,radiant,4,41253,10,14,24
2025-09-13 02:04,4052,radiant,anton,radiant,1,25606,6,10,28
2025-09-13 02:04,4052,radiant,toyota,radiant,3,36184,15,8,26
2025-09-13 02:04,4052,radiant,bars,dire,4,25820,6,13,20
2025-09-13 02:04,4052,radiant,farmila,dire,1,30338,12,5,18
2025-09-13 02:04,4052,radiant,jumays,dire,3,30450,4,10,25
2025-09-13 02:04,4052,radiant,painfeller,dire,5,20432,10,17,19
2025-09-13 02:04,4052,radiant,mugiwara,dire,2,31030,11,7,17
2025-09-19 21:24,2067,dire,katokan,radiant,2,13201,0,8,8
2025-09-19 21:24,2067,dire,anton,radiant,1,17896,5,5,5
2025-09-19 21:24,2067,dire,imba,radiant,3,17123,9,6,3
2025-09-19 21:24,2067,dire,poopy,radiant,5,5863,2,7,11
2025-09-19 21:24,2067,dire,fishscale,radiant,4,9395,3,10,7
2025-09-19 21:24,2067,dire,gantz,dire,1,28207,10,4,12
2025-09-19 21:24,2067,dire,de,dire,4,9232,3,6,20
2025-09-19 21:24,2067,dire,bnc,dire,3,21590,8,3,16
2025-09-19 21:24,2067,dire,pizza,dire,5,8941,2,5,18
2025-09-19 21:24,2067,dire,smile,dire,2,20437,13,2,12
2025-09-19 22:48,2802,radiant,velidarint,radiant,3,28131,13,4,14
2025-09-19 22:48,2802,radiant,de,radiant,5,12975,2,5,22
2025-09-19 22:48,2802,radiant,gantz,radiant,2,27241,11,5,16
2025-09-19 22:48,2802,radiant,imba,radiant,4,14693,5,6,17
2025-09-19 22:48,2802,radiant,anton,radiant,1,36263,9,3,10
2025-09-19 22:48,2802,radiant,katokan,dire,3,19009,6,7,10
2025-09-19 22:48,2802,radiant,smile,dire,1,30814,6,5,11
2025-09-19 22:48,2802,radiant,fishscale,dire,2,23874,4,5,7
2025-09-19 22:48,2802,radiant,poopy,dire,5,8857,4,13,11
2025-09-19 22:48,2802,radiant,zavod,dire,4,11041,3,11,13
2025-09-19 23:55,2595,dire,anton,radiant,3,12272,1,12,2
2025-09-19 23:55,2595,dire,zavod,radiant,4,7808,1,12,2
2025-09-19 23:55,2595,dire,bnc,radiant,2,21320,2,3,3
2025-09-19 23:55,2595,dire,de,radiant,5,6734,2,8,3
2025-09-19 23:55,2595,dire,gantz,radiant,1,18698,3,7,3
2025-09-19 23:55,2595,dire,tj4k,dire,4,17201,3,4,20
2025-09-19 23:55,2595,dire,velidarint,dire,3,24236,10,1,13
2025-09-19 23:55,2595,dire,smile,dire,2,28032,14,0,20
2025-09-19 23:55,2595,dire,fishscale,dire,1,28678,10,2,9
2025-09-19 23:55,2595,dire,pizza,dire,5,12400,5,2,32
2025-09-20 00:44,1784,radiant,imba,radiant,1,25527,16,2,11
2025-09-20 00:44,1784,radiant,tj4k,radiant,2,15468,8,4,12
2025-09-20 00:44,1784,radiant,de,radiant,4,9251,4,8,24
2025-09-20 00:44,1784,radiant,kebab,radiant,5,9987,4,3,19
