match_id,player_name,team,position,net_worth,kills,deaths,assists
074d39ef543d551b95f422143131ea03,imba,radiant,1,23279,3,6,6
074d39ef543d551b95f422143131ea03,toyota,dire,1,32297,15,3,11
074d39ef543d551b95f422143131ea03,doyota,dire,2,26275,11,2,22
074d39ef543d551b95f422143131ea03,svetlana,dire,3,25206,6,4,19
074d39ef543d551b95f422143131ea03,kebab,dire,5,15069,5,9,25
074d39ef543d551b95f422143131ea03,palec,dire,4,15370,5,7,29
b54367f88c6c51839ffdaaaa3792ac43,katokan,radiant,5,6500,1,1,12
b54367f88c6c51839ffdaaaa3792ac43,imba,radiant,2,14800,6,3,5
b54367f88c6c51839ffdaaaa3792ac43,cosmo,radiant,4,10000,10,2,12
b54367f88c6c51839ffdaaaa3792ac43,cashier,radiant,3,14100,7,1,14
b54367f88c6c51839ffdaaaa3792ac43,toyota,radiant,1,14000,5,2,7
b54367f88c6c51839ffdaaaa3792ac43,pizza,dire,5,3252,0,6,2
b54367f88c6c51839ffdaaaa3792ac43,palec,dire,4,7399,0,6,4
b54367f88c6c51839ffdaaaa3792ac43,fishscale,dire,2,11877,5,3,4
b54367f88c6c51839ffdaaaa3792ac43,kebab,dire,3,9365,1,7,6
b54367f88c6c51839ffdaaaa3792ac43,angry_duck,dire,1,6961,1,7,1
8f1317da7acd518c8357b0515dfc9d54,katokan,radiant,2,18717,4,3,19
8f1317da7acd518c8357b0515dfc9d54,fishscale,radiant,4,15563,7,4,24
8f1317da7acd518c8357b0515dfc9d54,starlight,radiant,3,20571,12,4,13
8f1317da7acd518c8357b0515dfc9d54,durila,radiant,1,24635,8,5,11
8f1317da7acd518c8357b0515dfc9d54,pizza,radiant,5,10071,5,6,16
8f1317da7acd518c8357b0515dfc9d54,heart,dire,5,4475,2,9,8
8f1317da7acd518c8357b0515dfc9d54,gantz,dire,1,16788,8,6,2
8f1317da7acd518c8357b0515dfc9d54,de,dire,4,7095,1,7,15
8f1317da7acd518c8357b0515dfc9d54,poopy,dire,2,12453,3,7,12
8f1317da7acd518c8357b0515dfc9d54,ginecolog,dire,3,13042,7,7,9
184ed40f78885e679e64dfbcf3f97fa3,gantz,radiant,1,13391,5,7,5
184ed40f78885e679e64dfbcf3f97fa3,de,radiant,4,7632,2,8,10
184ed40f78885e679e64dfbcf3f97fa3,poopy,radiant,2,10592,5,6,6
184ed40f78885e679e64dfbcf3f97fa3,ginecolog,radiant,3,13126,4,5,11
184ed40f78885e679e64dfbcf3f97fa3,heart,radiant,5,6510,0,8,10
184ed40f78885e679e64dfbcf3f97fa3,pizza,dire,5,11117,2,3,26
184ed40f78885e679e64dfbcf3f97fa3,katokan,dire,2,20110,10,0,17
184ed40f78885e679e64dfbcf3f97fa3,fishscale,dire,4,11407,6,5,20
184ed40f78885e679e64dfbcf3f97fa3,durila,dire,1,23129,7,4,9
184ed40f78885e679e64dfbcf3f97fa3,starlight,dire,3,19295,8,6,17
8301d3c0f75258109392142d5ade364e,fishscale,radiant,2,24801,6,5,6
8301d3c0f75258109392142d5ade364e,sobolew,radiant,1,18706,6,6,4
8301d3c0f75258109392142d5ade364e,de,radiant,3,13761,5,9,11
8301d3c0f75258109392142d5ade364e,pizza,radiant,5,9684,0,7,12
8301d3c0f75258109392142d5ade364e,palec,radiant,4,8800,3,10,9
8301d3c0f75258109392142d5ade364e,starlight,dire,2,27847,13,5,11
8301d3c0f75258109392142d5ade364e,durila,dire,1,30916,5,3,12
8301d3c0f75258109392142d5ade364e,ginecolog,dire,4,18488,4,3,21
8301d3c0f75258109392142d5ade364e,heart,dire,5,14187,6,4,17
8301d3c0f75258109392142d5ade364e,gantz,dire,3,20275,9,5,17
e65d8db383305d9583b37e7edd25ec3a,starlight,radiant,2,23358,12,4,8
e65d8db383305d9583b37e7edd25ec3a,gantz,radiant,1,22100,9,3,3
e65d8db383305d9583b37e7edd25ec3a,poopy,radiant,3,17775,6,5,17
e65d8db383305d9583b37e7edd25ec3a,pizza,radiant,5,13121,5,5,22
e65d8db383305d9583b37e7edd25ec3a,bnc,radiant,4,12796,0,1,18
e65d8db383305d9583b37e7edd25ec3a,imba,dire,4,8804,1,3,10
e65d8db383305d9583b37e7edd25ec3a,de,dire,5,6271,2,11,12
e65d8db383305d9583b37e7edd25ec3a,kebab,dire,1,14231,7,7,4
e65d8db383305d9583b37e7edd25ec3a,jumays,dire,3,12049,1,5,9
e65d8db383305d9583b37e7edd25ec3a,sokoloff,dire,2,12525,6,6,6
640251929cd958ce84dcdb7afb49433b,yak,radiant,3,9636,1,9,5
640251929cd958ce84dcdb7afb49433b,pizza,radiant,5,6589,3,11,3
640251929cd958ce84dcdb7afb49433b,bnc,radiant,4,4545,0,8,4
640251929cd958ce84dcdb7afb49433b,imba,radiant,1,9369,4,6,3
640251929cd958ce84dcdb7afb49433b,poopy,radiant,2,6821,0,8,2
640251929cd958ce84dcdb7afb49433b,starlight,dire,2,16244,8,1,9
640251929cd958ce84dcdb7afb49433b,gantz,dire,1,20156,12,0,8
640251929cd958ce84dcdb7afb49433b,wu3oud,dire,3,13783,12,2,14
640251929cd958ce84dcdb7afb49433b,de,dire,5,10944,9,4,23
640251929cd958ce84dcdb7afb49433b,kebab,dire,4,9538,1,3,21
218a55e377cd5225b340019055121932,starlight,radiant,2,25975,11,7,17
218a55e377cd5225b340019055121932,gantz,radiant,1,27004,11,5,13
218a55e377cd5225b340019055121932,wu3oud,radiant,3,27141,23,4,12
218a55e377cd5225b340019055121932,de,radiant,5,11085,4,8,23
218a55e377cd5225b340019055121932,kebab,radiant,4,11408,1,9,25
218a55e377cd5225b340019055121932,pizza,dire,5,8096,0,14,24
218a55e377cd5225b340019055121932,yak,dire,2,15100,4,13,18
218a55e377cd5225b340019055121932,imba,dire,1,25316,20,2,6
218a55e377cd5225b340019055121932,katokan,dire,3,16735,3,9,21
218a55e377cd5225b340019055121932,bnc,dire,4,12704,5,12,15
979e1ac82ba15a62b7b3dca57e4d418d,starlight,radiant,1,33810,8,2,12
979e1ac82ba15a62b7b3dca57e4d418d,gantz,radiant,2,21135,8,7,7
979e1ac82ba15a62b7b3dca57e4d418d,imba,radiant,3,18809,8,6,10
979e1ac82ba15a62b7b3dca57e4d418d,pizza,radiant,5,11784,0,6,18
979e1ac82ba15a62b7b3dca57e4d418d,poopy,radiant,4,13389,3,7,16
979e1ac82ba15a62b7b3dca57e4d418d,katokan,dire,2,18247,10,2,10
979e1ac82ba15a62b7b3dca57e4d418d,de,dire,5,9335,3,9,16
979e1ac82ba15a62b7b3dca57e4d418d,toyota,dire,3,16830,5,5,16
979e1ac82ba15a62b7b3dca57e4d418d,bnc,dire,1,19886,8,3,6
979e1ac82ba15a62b7b3dca57e4d418d,aizlkel,dire,4,12936,2,10,16
ced840d73b8f5b9fa4a0e2e9b506899c,gantz,radiant,1,31651,16,9,9
ced840d73b8f5b9fa4a0e2e9b506899c,de,radiant,5,21507,7,12,22
ced840d73b8f5b9fa4a0e2e9b506899c,katokan,radiant,2,36456,8,7,34
ced840d73b8f5b9fa4a0e2e9b506899c,kebab,radiant,3,27260,6,12,24
ced840d73b8f5b9fa4a0e2e9b506899c,bnc,radiant,4,29961,11,7,17
ced840d73b8f5b9fa4a0e2e9b506899c,starlight,dire,2,28918,6,13,28
ced840d73b8f5b9fa4a0e2e9b506899c,imba,dire,1,42536,11,5,16
ced840d73b8f5b9fa4a0e2e9b506899c,toyota,dire,3,24307,9,11,17
ced840d73b8f5b9fa4a0e2e9b506899c,poopy,dire,4,29493,12,5,23
ced840d73b8f5b9fa4a0e2e9b506899c,aizlkel,dire,5,18961,8,16,15
434e1ec17ecb58d7a7de3ffc9f99862e,starlight,radiant,2,15987,9,4,3
434e1ec17ecb58d7a7de3ffc9f99862e,gantz,radiant,1,21385,11,0,8
434e1ec17ecb58d7a7de3ffc9f99862e,mugiwara,radiant,4,9617,2,5,14
434e1ec17ecb58d7a7de3ffc9f99862e,de,radiant,5,10016,5,4,17
434e1ec17ecb58d7a7de3ffc9f99862e,kebab,radiant,3,13372,2,6,9
434e1ec17ecb58d7a7de3ffc9f99862e,fishscale,dire,2,15319,5,2,10
434e1ec17ecb58d7a7de3ffc9f99862e,jumays,dire,1,10233,0,4,8
434e1ec17ecb58d7a7de3ffc9f99862e,pizza,dire,4,7653,6,10,7
434e1ec17ecb58d7a7de3ffc9f99862e,voopvoop,dire,5,7447,1,6,7
434e1ec17ecb58d7a7de3ffc9f99862e,aizlkel,dire,3,9757,4,7,7
d4d12407ee275afd96e87f1ebd8bdab6,starlight,radiant,2,21608,7,5,21
d4d12407ee275afd96e87f1ebd8bdab6,gantz,radiant,1,30772,18,4,10
d4d12407ee275afd96e87f1ebd8bdab6,pizza,radiant,4,16906,0,8,21
d4d12407ee275afd96e87f1ebd8bdab6,de,radiant,5,13501,4,7,22
d4d12407ee275afd96e87f1ebd8bdab6,kebab,radiant,3,22569,11,5,17
d4d12407ee275afd96e87f1ebd8bdab6,fishscale,dire,2,25610,11,6,11
d4d12407ee275afd96e87f1ebd8bdab6,jumays,dire,3,16482,11,9,4
d4d12407ee275afd96e87f1ebd8bdab6,mugiwara,dire,1,19319,3,8,22
d4d12407ee275afd96e87f1ebd8bdab6,voopvoop,dire,5,11885,0,8,19
d4d12407ee275afd96e87f1ebd8bdab6,aizlkel,dire,4,13963,3,10,21
11c9ca89aede5389b5f664e0604e324c,katokan,radiant,2,14695,6,6,13
11c9ca89aede5389b5f664e0604e324c,gantz,radiant,1,27045,12,0,10
11c9ca89aede5389b5f664e0604e324c,pizza,radiant,4,11295,2,7,21
11c9ca89aede5389b5f664e0604e324c,de,radiant,5,10614,9,8,12
11c9ca89aede5389b5f664e0604e324c,toyota,radiant,3,15761,2,7,21
11c9ca89aede5389b5f664e0604e324c,fishscale,dire,2,17051,9,5,7
11c9ca89aede5389b5f664e0604e324c,starlight,dire,1,13929,4,6,10
11c9ca89aede5389b5f664e0604e324c,mugiwara,dire,4,8067,4,8,12
11c9ca89aede5389b5f664e0604e324c,kebab,dire,3,10697,3,6,4
11c9ca89aede5389b5f664e0604e324c,aizlkel,dire,5,7621,4,11,11
356ac68ef73a57e3937f4a924c3000c3,starlight,radiant,2,31732,14,9,26
356ac68ef73a57e3937f4a924c3000c3,imba,radiant,4,28152,6,6,23
356ac68ef73a57e3937f4a924c3000c3,toyota,radiant,1,39698,9,4,17
356ac68ef73a57e3937f4a924c3000c3,rupich,radiant,3,25350,8,14,15
356ac68ef73a57e3937f4a924c3000c3,aizlkel,radiant,5,16224,7,13,17
356ac68ef73a57e3937f4a924c3000c3,katokan,dire,2,27117,9,5,25
356ac68ef73a57e3937f4a924c3000c3,de,dire,5,11743,2,13,28
356ac68ef73a57e3937f4a924c3000c3,gantz,dire,1,31554,24,11,11
356ac68ef73a57e3937f4a924c3000c3,bnc,dire,3,25916,8,10,19
356ac68ef73a57e3937f4a924c3000c3,zikat,dire,4,21517,2,8,23
cde8ce8749c25a28b00a1ecd8c588aad,katokan,radiant,3,19482,8,5,10
cde8ce8749c25a28b00a1ecd8c588aad,imba,radiant,1,23747,11,6,7
cde8ce8749c25a28b00a1ecd8c588aad,de,radiant,4,9902,2,14,17
cde8ce8749c25a28b00a1ecd8c588aad,bnc,radiant,2,22284,11,7,8
cde8ce8749c25a28b00a1ecd8c588aad,aizlkel,radiant,5,11699,2,13,14
cde8ce8749c25a28b00a1ecd8c588aad,starlight,dire,2,27585,13,5,13
cde8ce8749c25a28b00a1ecd8c588aad,gantz,dire,1,26794,9,5,12
cde8ce8749c25a28b00a1ecd8c588aad,toyota,dire,3,24370,15,5,26
cde8ce8749c25a28b00a1ecd8c588aad,rupich,dire,4,20160,2,10,25
cde8ce8749c25a28b00a1ecd8c588aad,zikat,dire,5,15629,6,9,27
152a60cdba8954569f25c70ff95413dc,de,radiant,5,15209,15,9,21
152a60cdba8954569f25c70ff95413dc,kebab,radiant,3,21275,10,13,26
152a60cdba8954569f25c70ff95413dc,poopy,radiant,2,31007,14,5,18
152a60cdba8954569f25c70ff95413dc,aizlkel,radiant,4,16653,5,12,22
152a60cdba8954569f25c70ff95413dc,gantz,radiant,1,26760,8,4,25
152a60cdba8954569f25c70ff95413dc,starlight,dire,3,17202,3,12,15
152a60cdba8954569f25c70ff95413dc,wu3oud,dire,4,17181,1,11,27
152a60cdba8954569f25c70ff95413dc,katokan,dire,2,21176,8,8,19
152a60cdba8954569f25c70ff95413dc,deniska,dire,1,31966,21,9,13
152a60cdba8954569f25c70ff95413dc,pizza,dire,5,17201,8,15,23
12fa200eeb7152e78129e21fa026411f,starlight,radiant,3,14566,3,10,17
12fa200eeb7152e78129e21fa026411f,yak,radiant,2,18219,8,8,18
12fa200eeb7152e78129e21fa026411f,imba,radiant,4,16173,10,3,14
12fa200eeb7152e78129e21fa026411f,deniska,radiant,1,23597,12,6,11
12fa200eeb7152e78129e21fa026411f,pizza,radiant,5,9439,0,15,19
12fa200eeb7152e78129e21fa026411f,gantz,dire,1,29378,23,4,9
12fa200eeb7152e78129e21fa026411f,katokan,dire,3,17959,4,7,25
12fa200eeb7152e78129e21fa026411f,wu3oud,dire,5,12703,0,7,19
12fa200eeb7152e78129e21fa026411f,poopy,dire,2,17963,3,7,17
12fa200eeb7152e78129e21fa026411f,aizlkel,dire,4,12648,11,9,16
010cac5c03e75c08980924d4fda1b9c7,gantz,radiant,1,21506,5,3,16
010cac5c03e75c08980924d4fda1b9c7,abuser,radiant,2,17819,13,3,12
010cac5c03e75c08980924d4fda1b9c7,toyota,radiant,3,17649,9,6,6
010cac5c03e75c08980924d4fda1b9c7,pizza,radiant,5,12384,6,10,18
010cac5c03e75c08980924d4fda1b9c7,aizlkel,radiant,4,10943,0,5,17
010cac5c03e75c08980924d4fda1b9c7,starlight,dire,2,10174,1,9,7
010cac5c03e75c08980924d4fda1b9c7,de,dire,5,8312,4,7,17
010cac5c03e75c08980924d4fda1b9c7,wu3oud,dire,4,10649,6,8,11
010cac5c03e75c08980924d4fda1b9c7,imba,dire,3,12483,3,6,8
010cac5c03e75c08980924d4fda1b9c7,deniska,dire,1,23205,13,3,3
c1af49da4ea35462bc37d2a32a9f5ffc,katokan,radiant,2,10696,5,6,8
c1af49da4ea35462bc37d2a32a9f5ffc,de,radiant,5,4938,0,8,12
c1af49da4ea35462bc37d2a32a9f5ffc,toyota,radiant,3,11381,2,6,8
c1af49da4ea35462bc37d2a32a9f5ffc,imba,radiant,1,11674,2,4,6
c1af49da4ea35462bc37d2a32a9f5ffc,pizza,radiant,4,7104,4,9,9
c1af49da4ea35462bc37d2a32a9f5ffc,gantz,dire,1,20850,12,3,12
c1af49da4ea35462bc37d2a32a9f5ffc,shu_bert,dire,2,15595,10,2,11
c1af49da4ea35462bc37d2a32a9f5ffc,kebab,dire,5,11759,1,5,23
c1af49da4ea35462bc37d2a32a9f5ffc,aizlkel,dire,4,10248,4,4,8
c1af49da4ea35462bc37d2a32a9f5ffc,deniska,dire,3,17529,6,1,15
67e5d148900b5b618229750f711feb88,fishscale,radiant,4,15861,11,5,23
67e5d148900b5b618229750f711feb88,wu3oud,radiant,3,27464,10,8,26
67e5d148900b5b618229750f711feb88,starlight,radiant,2,26206,10,8,17
67e5d148900b5b618229750f711feb88,dimka,radiant,5,15949,4,11,26
67e5d148900b5b618229750f711feb88,deniska,radiant,1,34874,16,3,22
67e5d148900b5b618229750f711feb88,imba,dire,4,17766,11,8,11
67e5d148900b5b618229750f711feb88,gantz,dire,1,23937,4,9,12
67e5d148900b5b618229750f711feb88,toyota,dire,3,17766,7,11,16
67e5d148900b5b618229750f711feb88,bnc,dire,2,21595,9,9,9
67e5d148900b5b618229750f711feb88,aizlkel,dire,5,12523,4,15,15
a3e696c6fc025bc0adefb3138226e161,deniska,radiant,1,31494,11,5,14
a3e696c6fc025bc0adefb3138226e161,imba,radiant,3,22107,13,4,15
a3e696c6fc025bc0adefb3138226e161,bnc,radiant,2,31149,16,6,13
a3e696c6fc025bc0adefb3138226e161,toyota,radiant,4,18603,4,9,25
a3e696c6fc025bc0adefb3138226e161,aizlkel,radiant,5,13835,3,10,25
a3e696c6fc025bc0adefb3138226e161,gantz,dire,1,23444,10,5,10
a3e696c6fc025bc0adefb3138226e161,starlight,dire,2,16341,4,9,18
a3e696c6fc025bc0adefb3138226e161,katokan,dire,4,15546,3,7,20
a3e696c6fc025bc0adefb3138226e161,wu3oud,dire,3,22063,8,13,17
a3e696c6fc025bc0adefb3138226e161,pizza,dire,5,15187,9,14,15
019fcf91f28f5d7ba6f2d604dc25159a,starlight,radiant,4,6071,3,13,6
019fcf91f28f5d7ba6f2d604dc25159a,gantz,radiant,2,8783,3,7,4
019fcf91f28f5d7ba6f2d604dc25159a,deniska,radiant,1,12947,2,3,1
019fcf91f28f5d7ba6f2d604dc25159a,katokan,radiant,5,5552,1,9,8
019fcf91f28f5d7ba6f2d604dc25159a,toyota,radiant,3,9370,5,7,9
019fcf91f28f5d7ba6f2d604dc25159a,fishscale,dire,4,9419,3,4,23
019fcf91f28f5d7ba6f2d604dc25159a,yak,dire,1,16366,8,2,19
019fcf91f28f5d7ba6f2d604dc25159a,de,dire,3,13043,10,4,14
019fcf91f28f5d7ba6f2d604dc25159a,bnc,dire,2,19294,15,0,7
019fcf91f28f5d7ba6f2d604dc25159a,pizza,dire,5,7897,1,5,16
fe976f55878b58f6aed65bffae487221,deniska,radiant,1,24444,7,4,11
fe976f55878b58f6aed65bffae487221,fishscale,radiant,4,17228,5,6,20
fe976f55878b58f6aed65bffae487221,bnc,radiant,2,16949,10,8,5
fe976f55878b58f6aed65bffae487221,yak,radiant,5,19598,6,10,18
fe976f55878b58f6aed65bffae487221,toyota,radiant,3,16789,9,9,16
fe976f55878b58f6aed65bffae487221,gantz,dire,1,36725,13,3,22
fe976f55878b58f6aed65bffae487221,de,dire,5,15123,2,11,25
fe976f55878b58f6aed65bffae487221,starlight,dire,2,33221,16,6,11
fe976f55878b58f6aed65bffae487221,katokan,dire,3,17446,3,5,17
fe976f55878b58f6aed65bffae487221,pizza,dire,4,16656,3,12,19
6c2428fbb3d95363b9b9653604dc170b,yak,radiant,3,16239,7,5,16
6c2428fbb3d95363b9b9653604dc170b,katokan,radiant,5,8230,0,5,18
6c2428fbb3d95363b9b9653604dc170b,bnc,radiant,2,14940,5,0,15
6c2428fbb3d95363b9b9653604dc170b,fishscale,radiant,4,11493,9,4,10
6c2428fbb3d95363b9b9653604dc170b,deniska,radiant,1,20472,17,4,4
6c2428fbb3d95363b9b9653604dc170b,wu3oud,dire,3,10089,4,7,8
6c2428fbb3d95363b9b9653604dc170b,starlight,dire,2,10011,3,5,5
6c2428fbb3d95363b9b9653604dc170b,pizza,dire,4,6784,3,7,10
6c2428fbb3d95363b9b9653604dc170b,gantz,dire,1,11626,5,9,4
6c2428fbb3d95363b9b9653604dc170b,de,dire,5,5217,1,10,9
693ef367ff8453d88f535f18346163b6,fishscale,radiant,2,28637,16,6,15
693ef367ff8453d88f535f18346163b6,deniska,radiant,1,32677,12,6,11
693ef367ff8453d88f535f18346163b6,imba,radiant,3,21142,10,6,17
693ef367ff8453d88f535f18346163b6,aizlkel,radiant,5,12726,2,18,26
693ef367ff8453d88f535f18346163b6,de,radiant,4,13186,1,9,35
693ef367ff8453d88f535f18346163b6,katokan,dire,2,20336,8,9,15
693ef367ff8453d88f535f18346163b6,toyota,dire,3,20797,16,6,17
693ef367ff8453d88f535f18346163b6,kebab,dire,4,18461,8,11,18
693ef367ff8453d88f535f18346163b6,pizza,dire,5,10525,3,10,28
693ef367ff8453d88f535f18346163b6,gantz,dire,1,25471,9,6,14
da4fc17f9f3c5d6cbc00e32c4dec2034,pizza,radiant,5,6070,1,11,11
da4fc17f9f3c5d6cbc00e32c4dec2034,fishscale,radiant,2,11463,7,7,7
da4fc17f9f3c5d6cbc00e32c4dec2034,katokan,radiant,3,10901,4,7,9
da4fc17f9f3c5d6cbc00e32c4dec2034,gantz,radiant,1,12941,7,7,3
da4fc17f9f3c5d6cbc00e32c4dec2034,kebab,radiant,4,8033,3,11,7
da4fc17f9f3c5d6cbc00e32c4dec2034,aizlkel,dire,5,8725,6,10,22
da4fc17f9f3c5d6cbc00e32c4dec2034,toyota,dire,3,13672,5,3,20
da4fc17f9f3c5d6cbc00e32c4dec2034,imba,dire,2,18252,15,2,17
da4fc17f9f3c5d6cbc00e32c4dec2034,de,dire,4,11361,9,6,20
da4fc17f9f3c5d6cbc00e32c4dec2034,deniska,dire,1,21062,7,2,12
23c500777ff656d1bb64b1ddcb06d296,pizza,radiant,5,11623,3,2,26
23c500777ff656d1bb64b1ddcb06d296,de,radiant,3,14118,4,10,20
23c500777ff656d1bb64b1ddcb06d296,starlight,radiant,2,22104,13,4,14
23c500777ff656d1bb64b1ddcb06d296,deniska,radiant,1,22308,12,3,16
23c500777ff656d1bb64b1ddcb06d296,rect,radiant,4,9359,2,8,16
23c500777ff656d1bb64b1ddcb06d296,aizlkel,dire,5,11443,7,10,16
23c500777ff656d1bb64b1ddcb06d296,gantz,dire,1,19556,9,3,9
23c500777ff656d1bb64b1ddcb06d296,toyota,dire,3,11684,4,6,11
23c500777ff656d1bb64b1ddcb06d296,bnc,dire,2,14767,6,5,6
23c500777ff656d1bb64b1ddcb06d296,palec,dire,4,6337,1,10,7
18631fd20eb75f7a943de8cce06498ae,starlight,radiant,2,19467,14,1,15
18631fd20eb75f7a943de8cce06498ae,de,radiant,3,14010,7,4,17
18631fd20eb75f7a943de8cce06498ae,palec,radiant,4,12574,4,5,22
18631fd20eb75f7a943de8cce06498ae,pizza,radiant,5,9829,2,4,19
18631fd20eb75f7a943de8cce06498ae,gantz,radiant,1,18852,9,1,14
18631fd20eb75f7a943de8cce06498ae,bnc,dire,2,8638,3,7,2
18631fd20eb75f7a943de8cce06498ae,deniska,dire,1,17014,7,3,4
18631fd20eb75f7a943de8cce06498ae,toyota,dire,3,11882,3,7,9
18631fd20eb75f7a943de8cce06498ae,rect,dire,4,6566,0,5,8
18631fd20eb75f7a943de8cce06498ae,aizlkel,dire,5,3606,1,14,7
9bdfaa2869455ce2a5a7e538e71b0217,starlight,radiant,3,26506,10,6,18
9bdfaa2869455ce2a5a7e538e71b0217,de,radiant,5,15429,5,13,23
9bdfaa2869455ce2a5a7e538e71b0217,katokan,radiant,2,31681,23,3,15
9bdfaa2869455ce2a5a7e538e71b0217,gantz,radiant,1,30676,12,5,9
9bdfaa2869455ce2a5a7e538e71b0217,aizlkel,radiant,4,17764,5,11,32
9bdfaa2869455ce2a5a7e538e71b0217,bnc,dire,2,20228,7,11,12
9bdfaa2869455ce2a5a7e538e71b0217,toyota,dire,3,19169,9,14,24
9bdfaa2869455ce2a5a7e538e71b0217,rect,dire,4,13724,3,9,12
9bdfaa2869455ce2a5a7e538e71b0217,pizza,dire,5,10165,2,13,24
9bdfaa2869455ce2a5a7e538e71b0217,deniska,dire,1,35908,17,8,10
f2e4acb845765821a7ebca75d7aab166,deniska,radiant,1,31065,18,3,13
f2e4acb845765821a7ebca75d7aab166,abuser,radiant,2,21427,6,5,23
f2e4acb845765821a7ebca75d7aab166,dimka,radiant,3,26044,15,5,24
f2e4acb845765821a7ebca75d7aab166,pizza,radiant,5,15691,5,6,27
f2e4acb845765821a7ebca75d7aab166,voopvoop,radiant,4,18414,5,11,24
f2e4acb845765821a7ebca75d7aab166,starlight,dire,4,9577,4,11,14
f2e4acb845765821a7ebca75d7aab166,wu3oud,dire,1,30490,12,9,8
f2e4acb845765821a7ebca75d7aab166,shu_bert,dire,2,23261,5,8,13
f2e4acb845765821a7ebca75d7aab166,katokan,dire,3,17255,6,7,8
f2e4acb845765821a7ebca75d7aab166,zavod,dire,5,10693,3,14,14
ad20b69775b05b24a5544da53421c291,deniska,radiant,1,27405,11,6,6
ad20b69775b05b24a5544da53421c291,toyota,radiant,3,18866,5,6,14
ad20b69775b05b24a5544da53421c291,abuser,radiant,2,13758,7,9,9
ad20b69775b05b24a5544da53421c291,pizza,radiant,5,10394,4,14,14
ad20b69775b05b24a5544da53421c291,voopvoop,radiant,4,10442,3,10,10
ad20b69775b05b24a5544da53421c291,wu3oud,dire,5,20340,3,10,24
ad20b69775b05b24a5544da53421c291,starlight,dire,2,23660,13,3,25
ad20b69775b05b24a5544da53421c291,shu_bert,dire,1,29970,15,3,14
ad20b69775b05b24a5544da53421c291,katokan,dire,3,22074,11,4,28
ad20b69775b05b24a5544da53421c291,zavod,dire,4,12248,2,10,18
3d69dc8d3a895bf1ba1ce484b57c4c24,pizza,radiant,4,16434,9,4,18
3d69dc8d3a895bf1ba1ce484b57c4c24,shu_bert,radiant,1,28598,17,2,23
3d69dc8d3a895bf1ba1ce484b57c4c24,toyota,radiant,3,19333,5,7,21
3d69dc8d3a895bf1ba1ce484b57c4c24,abuser,radiant,5,15435,10,3,25
3d69dc8d3a895bf1ba1ce484b57c4c24,starlight,radiant,2,23193,8,3,22
3d69dc8d3a895bf1ba1ce484b57c4c24,voopvoop,dire,4,11482,6,7,8
3d69dc8d3a895bf1ba1ce484b57c4c24,dimka,dire,3,11897,4,14,11
3d69dc8d3a895bf1ba1ce484b57c4c24,zavod,dire,5,8230,1,13,7
3d69dc8d3a895bf1ba1ce484b57c4c24,wu3oud,dire,2,12337,7,8,7
3d69dc8d3a895bf1ba1ce484b57c4c24,deniska,dire,1,17330,1,7,6
4ef14bbb099a52fb9439bf6583857b3f,starlight,radiant,1,24649,11,1,13
4ef14bbb099a52fb9439bf6583857b3f,shu_bert,radiant,2,25451,18,2,14
4ef14bbb099a52fb9439bf6583857b3f,toyota,radiant,3,18362,3,2,28
4ef14bbb099a52fb9439bf6583857b3f,wu3oud,radiant,4,18362,3,2,28
4ef14bbb099a52fb9439bf6583857b3f,abuser,radiant,5,14139,7,5,17
4ef14bbb099a52fb9439bf6583857b3f,katokan,dire,2,13843,1,8,8
4ef14bbb099a52fb9439bf6583857b3f,de,dire,5,7669,2,12,9
4ef14bbb099a52fb9439bf6583857b3f,imba,dire,3,18824,3,5,8
4ef14bbb099a52fb9439bf6583857b3f,gantz,dire,1,19543,8,4,4
4ef14bbb099a52fb9439bf6583857b3f,aizlkel,dire,4,6472,0,16,9
cf5693500fe4516594ed04a8eff3b9eb,pizza,radiant,4,10066,1,4,20
cf5693500fe4516594ed04a8eff3b9eb,abuser,radiant,5,12027,7,5,27
cf5693500fe4516594ed04a8eff3b9eb,shu_bert,radiant,2,18153,4,3,22
cf5693500fe4516594ed04a8eff3b9eb,toyota,radiant,1,23020,12,4,14
cf5693500fe4516594ed04a8eff3b9eb,dimka,radiant,3,21150,17,0,12
cf5693500fe4516594ed04a8eff3b9eb,kebab,dire,5,4100,1,6,5
cf5693500fe4516594ed04a8eff3b9eb,starlight,dire,1,12949,1,9,1
cf5693500fe4516594ed04a8eff3b9eb,imba,dire,3,1247,4,10,7
cf5693500fe4516594ed04a8eff3b9eb,wu3oud,dire,2,12979,7,3,3
cf5693500fe4516594ed04a8eff3b9eb,aizlkel,dire,4,7067,2,14,9
0b2f8d3a857a5dc1acc2f51c64e408bb,deniska,radiant,1,31229,15,8,5
0b2f8d3a857a5dc1acc2f51c64e408bb,bnc,radiant,2,15418,2,9,11
0b2f8d3a857a5dc1acc2f51c64e408bb,fishscale,radiant,3,22187,7,5,12
0b2f8d3a857a5dc1acc2f51c64e408bb,angry_duck,radiant,5,14212,1,11,21
0b2f8d3a857a5dc1acc2f51c64e408bb,doge,radiant,4,15139,4,8,13
0b2f8d3a857a5dc1acc2f51c64e408bb,de,dire,4,17514,7,9,21
0b2f8d3a857a5dc1acc2f51c64e408bb,imba,dire,2,25366,15,5,4
0b2f8d3a857a5dc1acc2f51c64e408bb,katokan,dire,3,21381,8,3,10
